pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y
1874.010000,1117.690000,1269.780000,1113.590000
1874.316161,1107.253121,1269.820000,1108.880000
1874.530000,1098.270000,1269.970000,1103.220000
1875.460000,1088.810000,1270.340000,1097.560000
1874.930000,1079.360000,1270.530000,1092.140000
1874.650000,1069.640000,1270.780000,1087.080000
1874.860000,1059.970000,1271.420000,1082.000000
1875.730000,1050.260000,1271.350000,1078.180000
1876.330000,1041.160000,1271.060000,1074.680000
1875.664815,1035.254707,1270.910000,1073.240000
1875.664815,1030.172466,1271.080000,1072.520000
1875.640000,1028.870000,1271.090000,1073.420000
1874.900000,1027.180000,1270.850000,1075.230000
1874.810000,1026.710000,1271.150000,1078.670000
1873.880000,1026.380000,1271.080000,1083.040000
1874.765713,1033.137106,1271.180000,1088.020000
1875.100000,1038.190000,1271.150000,1092.950000
1874.765713,1048.383829,1270.920000,1098.540000
1874.980000,1057.040000,1271.020000,1104.620000
1875.290000,1066.160000,1270.920000,1110.560000
1875.200000,1075.250000,1270.910000,1116.390000
1875.070000,1083.680000,1270.990000,1120.250000
1875.210000,1092.280000,1271.180000,1123.650000
1874.880000,1100.580000,1271.140000,1126.970000
1874.530000,1108.440000,1270.560000,1128.760000
1875.240000,1114.030000,1270.810000,1129.240000
1875.250000,1118.570000,1271.070000,1128.750000
1874.930000,1121.560000,1271.040000,1126.960000
1874.880000,1122.100000,1270.990000,1123.490000
1874.610000,1119.920000,1270.940000,1118.660000
1874.740000,1117.170000,1270.960000,1114.090000
1875.170000,1110.190000,1270.660000,1108.790000
1874.770000,1103.310000,1270.390000,1103.470000
1875.360000,1095.180000,1270.910000,1097.160000
1874.765713,1081.841916,1270.890000,1091.300000
1873.510000,1070.460000,1270.860000,1085.670000
1874.150000,1059.370000,1271.110000,1081.080000
1874.890000,1048.010000,1271.150000,1077.190000
1875.790000,1037.990000,1270.890000,1074.070000
1874.765713,1034.831186,1270.860000,1072.240000
1873.600000,1029.110000,1271.210000,1071.480000
1873.900000,1027.130000,1271.170000,1071.640000
1873.800000,1026.150000,1271.090000,1074.100000
1873.610000,1025.580000,1270.890000,1077.760000
1873.190000,1026.390000,1271.170000,1082.250000
1875.664815,1035.678227,1270.890000,1087.050000
1874.765713,1037.795827,1271.070000,1092.280000
1874.316161,1047.960309,1271.030000,1097.400000
1873.780000,1057.330000,1271.090000,1102.570000
1873.720000,1066.790000,1270.830000,1108.310000
1873.570000,1075.700000,1270.930000,1112.890000
1873.940000,1084.830000,1271.000000,1117.700000
1875.190000,1094.010000,1271.150000,1121.850000
1874.960000,1102.700000,1270.890000,1124.860000
1874.530000,1110.450000,1270.880000,1126.840000
1875.120000,1116.500000,1271.030000,1127.910000
1874.810000,1121.620000,1271.060000,1127.670000
1874.820000,1123.480000,1271.020000,1126.030000
1874.180000,1123.580000,1270.620000,1122.450000
1873.490000,1123.600000,1270.730000,1118.130000
1873.180000,1120.030000,1271.020000,1113.470000
1874.765713,1108.100161,1270.780000,1108.050000
1874.780000,1100.020000,1271.040000,1102.700000
1875.730000,1090.900000,1271.410000,1097.030000
1876.030000,1082.120000,1271.570000,1091.280000
1875.270000,1072.850000,1272.050000,1085.980000
1875.200000,1063.980000,1271.860000,1081.280000
1875.240000,1055.370000,1272.060000,1077.180000
1875.800000,1045.210000,1272.070000,1073.900000
1874.860000,1039.340000,1271.900000,1072.350000
1874.316161,1029.748945,1272.030000,1071.590000
1875.215264,1024.666704,1272.100000,1072.680000
1874.316161,1025.090224,1271.850000,1075.310000
1873.110000,1024.130000,1272.090000,1078.570000
1872.180000,1023.690000,1272.040000,1083.080000
1875.215264,1031.866546,1271.910000,1087.850000
1875.215264,1039.489907,1271.920000,1093.050000
1875.320000,1046.600000,1272.060000,1098.440000
1875.360000,1056.680000,1272.060000,1103.820000
1875.810000,1066.310000,1271.760000,1109.220000
1875.850000,1075.700000,1272.060000,1114.030000
1876.040000,1084.900000,1272.000000,1118.620000
1876.020000,1094.100000,1272.130000,1122.930000
1876.460000,1102.750000,1271.990000,1126.080000
1875.470000,1110.040000,1271.870000,1127.940000
1874.640000,1114.740000,1271.980000,1128.140000
1875.180000,1119.150000,1272.160000,1127.780000
1875.000000,1120.260000,1271.970000,1126.030000
1874.740000,1120.550000,1271.700000,1122.740000
1874.750000,1120.380000,1271.560000,1118.990000
1875.150000,1115.780000,1271.720000,1114.610000
1874.360000,1109.710000,1271.980000,1109.640000
1873.840000,1103.760000,1271.970000,1104.530000
1873.570000,1097.170000,1272.410000,1099.190000
1874.080000,1087.600000,1272.590000,1093.350000
1876.114367,1072.100954,1272.550000,1087.900000
1875.910000,1062.180000,1273.310000,1083.580000
1875.760000,1051.380000,1273.470000,1080.120000
1876.400000,1041.240000,1273.590000,1077.030000
1875.664815,1037.372307,1273.960000,1074.840000
1873.866610,1027.207825,1274.120000,1074.900000
1874.765713,1026.360785,1273.880000,1075.570000
1874.880000,1025.350000,1274.350000,1078.190000
1874.140000,1024.540000,1273.980000,1081.800000
1873.780000,1025.340000,1274.010000,1085.980000
1876.114367,1033.137106,1273.980000,1090.780000
1876.040000,1038.800000,1274.040000,1096.020000
1876.740000,1045.260000,1274.240000,1101.300000
1877.010000,1055.560000,1274.060000,1106.870000
1877.290000,1065.230000,1273.870000,1111.930000
1876.730000,1074.730000,1273.250000,1117.100000
1877.310000,1083.610000,1273.170000,1121.660000
1877.700000,1093.020000,1273.130000,1125.900000
1878.130000,1101.740000,1273.060000,1129.010000
1877.630000,1109.390000,1272.490000,1130.860000
1875.664815,1113.605922,1271.980000,1131.380000
1876.120000,1118.720000,1271.980000,1130.930000
1875.880000,1120.370000,1271.870000,1129.240000
1875.800000,1120.660000,1271.860000,1125.690000
1875.770000,1120.320000,1271.990000,1122.150000
1876.160000,1115.610000,1272.120000,1117.270000
1875.340000,1111.120000,1271.890000,1111.950000
1875.664815,1100.476800,1271.880000,1106.570000
1876.250000,1090.910000,1272.210000,1101.350000
