pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y
1889.230000,1028.650000,1271.150000,1070.250000
1889.150000,1029.870000,1271.210000,1073.990000
1889.430000,1035.060000,1271.440000,1078.650000
1889.220000,1041.480000,1271.100000,1084.260000
1889.250000,1051.000000,1270.880000,1090.240000
1889.670000,1060.370000,1270.950000,1096.040000
1890.100000,1070.420000,1270.900000,1101.890000
1889.850000,1080.530000,1270.760000,1107.470000
1889.940000,1091.600000,1270.790000,1111.840000
1889.930000,1102.190000,1270.580000,1115.770000
1889.830000,1112.530000,1270.480000,1119.570000
1890.190000,1118.370000,1270.890000,1122.140000
1889.900000,1124.360000,1270.900000,1123.260000
1889.140000,1128.090000,1270.560000,1123.300000
1889.860000,1128.010000,1270.320000,1122.410000
1889.880000,1127.840000,1270.680000,1119.460000
1889.270000,1125.760000,1270.550000,1115.260000
1889.040000,1122.110000,1270.460000,1110.930000
1889.750000,1114.410000,1270.340000,1106.350000
1890.220000,1107.710000,1270.460000,1101.020000
1889.830000,1099.140000,1270.180000,1095.600000
1889.380000,1089.470000,1269.960000,1089.840000
1889.960000,1079.570000,1270.230000,1084.160000
1890.470000,1069.820000,1271.270000,1079.070000
1889.870000,1060.010000,1271.230000,1074.960000
1889.690000,1050.260000,1270.970000,1072.050000
1889.850000,1042.950000,1270.890000,1070.390000
1889.960000,1038.600000,1271.040000,1069.830000
1889.930000,1036.010000,1271.060000,1069.950000
1889.360000,1035.280000,1271.150000,1072.250000
1889.400000,1035.610000,1271.330000,1075.600000
1889.310000,1038.840000,1271.690000,1079.610000
1889.420000,1042.970000,1271.350000,1084.970000
1889.040000,1049.360000,1270.880000,1090.570000
1889.440000,1057.940000,1270.750000,1096.180000
1890.520000,1068.320000,1270.740000,1101.950000
1889.840000,1078.510000,1270.870000,1107.590000
1889.900000,1089.370000,1270.770000,1112.170000
1889.810000,1099.920000,1270.640000,1116.580000
1890.170000,1109.960000,1270.800000,1120.750000
1889.820000,1117.950000,1270.840000,1124.020000
1889.290000,1125.070000,1270.770000,1126.120000
1889.570000,1127.430000,1270.430000,1126.520000
1889.980000,1130.540000,1270.570000,1126.360000
1890.060000,1130.490000,1270.840000,1124.720000
1889.970000,1130.580000,1270.920000,1121.140000
1889.330000,1128.300000,1270.540000,1117.130000
1889.600000,1122.740000,1270.420000,1112.460000
1889.510000,1116.520000,1270.380000,1107.910000
1889.780000,1107.840000,1270.420000,1102.580000
1890.110000,1099.770000,1270.280000,1096.900000
1889.960000,1089.990000,1270.270000,1091.280000
1889.820000,1080.170000,1270.470000,1086.060000
1890.620000,1069.850000,1271.010000,1081.520000
1890.490000,1060.040000,1271.120000,1077.590000
1890.050000,1051.560000,1271.070000,1074.330000
1890.040000,1045.260000,1270.970000,1072.650000
1889.890000,1039.720000,1271.180000,1072.290000
1889.780000,1036.540000,1271.340000,1072.670000
1889.470000,1035.960000,1271.250000,1074.780000
1889.370000,1037.080000,1271.300000,1078.270000
1889.340000,1040.750000,1271.280000,1082.800000
1888.980000,1045.600000,1271.100000,1087.520000
1889.220000,1052.880000,1270.710000,1093.180000
1889.960000,1062.610000,1270.560000,1098.970000
1889.980000,1072.350000,1270.690000,1104.610000
1889.890000,1082.540000,1270.820000,1109.750000
1890.000000,1093.120000,1270.680000,1114.320000
1889.700000,1103.880000,1270.500000,1118.780000
1890.070000,1112.050000,1270.710000,1122.960000
1890.630000,1120.500000,1270.820000,1126.370000
1889.720000,1126.720000,1270.550000,1128.120000
1889.890000,1129.540000,1270.370000,1128.490000
1890.240000,1132.690000,1270.590000,1128.200000
1889.600000,1132.930000,1270.590000,1126.540000
1889.350000,1132.150000,1270.540000,1123.230000
1889.500000,1129.610000,1270.410000,1118.950000
