pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y
1894.940000,1126.210000,1291.820000,1094.670000
1895.560000,1117.290000,1292.544624,1087.372901
1896.110000,1107.750000,1292.440000,1081.910000
1897.090000,1095.780000,1293.290502,1076.568396
1897.320000,1084.530000,1292.590000,1072.970000
1897.250000,1074.370000,1292.544624,1069.946280
1896.520000,1064.210000,1292.917563,1068.203618
1896.090000,1056.100000,1292.917563,1067.855085
1896.070000,1049.370000,1293.000000,1067.800000
1896.710000,1044.160000,1293.150000,1068.880000
1896.640000,1040.710000,1293.160000,1071.420000
1896.070000,1038.880000,1293.320000,1074.490000
1895.890000,1039.390000,1293.520000,1077.870000
1895.630000,1043.660000,1292.544624,1083.190512
1894.990000,1049.710000,1292.544624,1089.812628
1895.060000,1057.160000,1292.171684,1094.343549
1895.500000,1066.180000,1292.300000,1099.080000
1895.870000,1077.250000,1292.020000,1104.010000
1895.910000,1088.810000,1291.900000,1108.620000
1896.740000,1100.450000,1292.210000,1113.050000
1896.930000,1112.930000,1292.050000,1116.260000
1895.240000,1122.550000,1291.830000,1118.090000
1895.970000,1132.320000,1291.830000,1119.080000
1895.640000,1138.100000,1292.030000,1119.030000
1895.940000,1143.160000,1292.050000,1118.560000
1895.960000,1144.950000,1291.990000,1116.770000
1895.940000,1146.480000,1291.950000,1113.650000
1895.750000,1145.430000,1292.020000,1110.060000
1895.070000,1141.570000,1291.980000,1105.400000
1893.220000,1133.640000,1291.730000,1099.860000
1894.180000,1126.420000,1291.870000,1094.770000
1895.710000,1118.060000,1291.810000,1089.680000
1897.250000,1108.010000,1292.917563,1083.190512
1897.460000,1097.760000,1292.370000,1078.040000
1897.480000,1087.280000,1292.917563,1074.477201
1897.630000,1076.680000,1292.760000,1070.770000
1897.280000,1066.450000,1292.680000,1068.610000
1896.930000,1057.540000,1292.870000,1067.800000
1896.830000,1049.650000,1293.030000,1067.830000
1896.920000,1043.250000,1293.110000,1068.610000
1896.410000,1039.460000,1293.230000,1071.460000
1896.040000,1037.720000,1293.360000,1074.390000
1895.740000,1038.150000,1293.430000,1077.990000
1895.680000,1041.850000,1293.590000,1082.860000
1894.910000,1048.330000,1292.917563,1087.721433
1894.700000,1055.000000,1292.544624,1092.949419
1894.940000,1063.880000,1292.544624,1099.920068
1895.170000,1074.850000,1292.171684,1104.450989
1895.800000,1087.340000,1292.544624,1109.330443
1896.630000,1099.260000,1292.171684,1113.512832
1896.880000,1111.980000,1292.060000,1117.370000
1896.350000,1121.920000,1291.850000,1119.120000
1895.620000,1130.200000,1291.840000,1120.090000
1895.270000,1136.650000,1292.070000,1120.100000
1895.830000,1142.300000,1292.010000,1119.590000
1895.700000,1145.100000,1291.990000,1117.880000
1895.400000,1145.560000,1291.900000,1114.560000
1895.330000,1145.550000,1292.000000,1111.020000
1894.840000,1140.870000,1291.990000,1106.500000
1894.310000,1135.890000,1291.650000,1101.750000
1894.290000,1127.960000,1291.800000,1096.780000
1895.500000,1119.570000,1291.830000,1091.840000
1896.110000,1109.950000,1292.544624,1086.327304
1896.720000,1097.640000,1292.430000,1081.170000
1897.140000,1086.450000,1292.917563,1076.916928
1897.780000,1075.090000,1292.917563,1073.083072
1897.030000,1064.690000,1292.544624,1070.294812
1896.640000,1055.360000,1292.780000,1068.950000
1896.400000,1048.150000,1293.030000,1068.880000
1896.290000,1043.110000,1293.140000,1069.890000
1895.880000,1040.280000,1293.190000,1072.410000
1895.480000,1038.810000,1293.520000,1075.640000
1895.420000,1039.470000,1292.917563,1079.008123
1895.260000,1043.630000,1293.430000,1083.580000
1895.390000,1048.910000,1293.520000,1088.760000
1895.210000,1056.340000,1291.798745,1093.646484
1895.630000,1065.960000,1292.171684,1100.617133
1896.180000,1076.870000,1292.090000,1106.170000
1895.830000,1088.850000,1291.920000,1110.900000
1896.620000,1100.570000,1292.140000,1114.950000
1896.980000,1112.040000,1292.050000,1118.260000
1896.850000,1123.550000,1291.790000,1120.120000
1896.670000,1131.830000,1291.870000,1121.130000
1896.220000,1137.310000,1292.030000,1121.130000
1896.260000,1142.100000,1292.100000,1120.650000
1895.950000,1144.950000,1291.980000,1118.800000
1895.670000,1145.530000,1291.950000,1115.790000
1895.250000,1144.780000,1292.010000,1112.210000
1894.800000,1139.990000,1291.960000,1106.860000
1894.310000,1133.580000,1291.680000,1101.560000
1894.780000,1126.360000,1291.750000,1096.490000
1895.420000,1117.890000,1291.770000,1090.720000
1895.910000,1107.650000,1293.290502,1085.630239
1896.260000,1096.440000,1292.370000,1081.030000
1897.150000,1084.350000,1291.690000,1077.170000
1897.570000,1074.860000,1291.560000,1073.610000
1897.420000,1065.270000,1292.917563,1070.294812
1896.930000,1055.980000,1292.920000,1069.000000
1896.850000,1048.610000,1293.030000,1068.930000
1896.960000,1043.440000,1293.110000,1069.810000
1896.130000,1040.130000,1293.260000,1072.660000
1895.460000,1038.090000,1293.380000,1076.630000
1895.280000,1039.410000,1293.630000,1081.050000
1895.320000,1043.680000,1292.917563,1087.721433
1895.210000,1049.920000,1293.430000,1093.210000
1895.120000,1057.230000,1292.544624,1099.223003
1895.400000,1067.190000,1291.798745,1104.102457
1895.830000,1079.150000,1291.870000,1109.170000
1896.310000,1091.570000,1291.960000,1113.820000
1896.340000,1102.980000,1292.240000,1117.930000
1896.950000,1114.990000,1292.130000,1121.260000
1896.260000,1124.850000,1291.630000,1122.770000
1895.330000,1131.980000,1291.670000,1123.780000
1896.050000,1139.250000,1292.150000,1124.100000
1895.980000,1143.380000,1292.180000,1123.440000
1895.510000,1145.590000,1291.980000,1121.100000
