pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y
1833.180000,1012.860000,1210.960000,1074.940000
1832.250000,1011.320000,1211.060000,1078.570000
1832.330000,1014.000000,1211.270000,1083.080000
1832.340000,1018.270000,1211.150000,1087.630000
1832.170000,1024.340000,1210.990000,1092.660000
1832.140000,1030.780000,1211.100000,1098.460000
1832.660000,1041.140000,1211.050000,1103.450000
1832.940000,1052.530000,1210.710000,1107.790000
1833.490000,1062.750000,1210.530000,1112.240000
1834.720000,1073.310000,1210.990000,1116.040000
1835.910000,1083.720000,1211.210000,1120.000000
1836.300000,1091.970000,1210.830000,1121.840000
1835.770000,1100.270000,1210.820000,1123.200000
1836.390000,1106.920000,1211.220000,1123.240000
1836.320000,1112.130000,1211.330000,1122.280000
1835.940000,1114.500000,1210.490000,1119.000000
1835.440000,1115.470000,1209.130000,1115.240000
1835.630000,1114.130000,1209.270000,1110.600000
1835.480000,1110.100000,1208.970000,1106.240000
1836.140000,1103.800000,1208.990000,1100.850000
1835.600000,1094.760000,1208.870000,1095.780000
1836.740000,1086.680000,1209.240000,1090.600000
1836.290000,1075.820000,1209.200000,1085.910000
1836.220000,1064.230000,1208.950000,1080.910000
1836.050000,1052.990000,1209.150000,1076.990000
1835.950000,1041.870000,1209.070000,1073.550000
1835.800000,1031.570000,1208.950000,1071.420000
1835.360000,1024.230000,1208.980000,1070.150000
1834.690000,1017.540000,1209.060000,1069.910000
1833.980000,1012.850000,1209.130000,1071.020000
1833.730000,1010.720000,1208.970000,1074.080000
1832.410000,1009.720000,1208.990000,1078.030000
1831.990000,1012.050000,1209.200000,1082.100000
1832.070000,1016.770000,1209.060000,1087.250000
1832.190000,1022.360000,1208.930000,1091.540000
1832.420000,1030.540000,1208.990000,1097.600000
1832.980000,1040.730000,1209.060000,1102.940000
1833.130000,1052.070000,1208.890000,1107.950000
1834.020000,1062.650000,1208.620000,1112.670000
1834.630000,1073.040000,1209.290000,1117.440000
1835.660000,1083.740000,1209.520000,1120.170000
1836.210000,1092.340000,1210.040000,1122.100000
1836.990000,1101.270000,1209.620000,1123.200000
1836.150000,1107.080000,1209.910000,1123.140000
1836.050000,1111.610000,1210.281677,1125.911620
1835.790000,1114.130000,1209.900000,1123.500000
1835.650000,1115.320000,1210.020000,1120.000000
1835.470000,1114.330000,1210.000000,1116.060000
1835.980000,1110.430000,1209.990000,1112.010000
1836.060000,1104.350000,1209.750000,1106.840000
1836.160000,1095.740000,1209.960000,1102.020000
1837.240000,1087.070000,1210.080000,1096.660000
1836.100000,1076.140000,1210.060000,1091.250000
1835.800000,1064.480000,1209.800000,1086.250000
1835.860000,1053.240000,1210.140000,1081.650000
1835.030000,1041.950000,1210.170000,1078.170000
1835.070000,1031.640000,1209.890000,1075.250000
1834.840000,1024.440000,1210.090000,1073.660000
1835.060000,1017.860000,1210.030000,1073.980000
1834.730000,1014.040000,1210.060000,1074.700000
1833.430000,1011.190000,1209.940000,1078.190000
1832.620000,1009.940000,1210.120000,1081.560000
1832.160000,1011.820000,1210.590000,1085.540000
1832.550000,1017.990000,1211.020000,1090.620000
1832.690000,1023.980000,1211.070000,1095.590000
1832.800000,1030.710000,1211.250000,1101.260000
1832.160000,1041.380000,1210.780000,1106.500000
1832.690000,1052.550000,1210.330000,1111.770000
1834.020000,1063.280000,1209.650000,1116.860000
1834.760000,1073.660000,1210.560000,1121.230000
1835.840000,1084.400000,1211.030000,1124.840000
1835.840000,1092.590000,1211.100000,1127.250000
1835.830000,1100.630000,1210.870000,1127.910000
1836.210000,1107.090000,1211.040000,1128.020000
1836.270000,1111.430000,1210.910000,1127.400000
1835.680000,1113.540000,1211.040000,1124.710000
1835.300000,1114.420000,1210.630000,1121.150000
1835.730000,1113.010000,1211.150000,1117.100000
1836.110000,1109.500000,1210.940000,1112.900000
1836.520000,1103.110000,1211.170000,1107.500000
1836.190000,1094.090000,1211.250000,1102.410000
1837.020000,1085.900000,1211.390000,1096.850000
1835.850000,1074.960000,1211.130000,1091.540000
1835.840000,1064.050000,1210.560000,1086.890000
1836.060000,1052.550000,1211.150000,1082.890000
1835.990000,1041.350000,1211.160000,1079.150000
1835.630000,1031.140000,1211.050000,1076.040000
1834.790000,1023.780000,1211.240000,1074.680000
1834.460000,1017.530000,1211.100000,1074.890000
1834.670000,1013.380000,1211.110000,1075.770000
1833.280000,1010.470000,1211.070000,1078.750000
1831.990000,1009.480000,1211.080000,1082.460000
1831.360000,1011.040000,1211.210000,1086.090000
1832.510000,1016.660000,1211.170000,1090.500000
1832.600000,1022.830000,1211.020000,1095.680000
1832.920000,1030.600000,1211.040000,1101.410000
